X [],ES: EMG 1->Filter->Subset->RMS [],GMax: EMG 2->Filter->Subset->RMS [],BF: EMG 3->Filter->Subset->RMS [],ST: EMG 4->Filter->Subset->RMS [],URA: EMG 5->Filter->Subset->RMS [],LRA: EMG 6->Filter->Subset->RMS [],EO: EMG 7->Filter->Subset->RMS [],IL: EMG 8->Filter->Subset->RMS [],RF: EMG 9->Filter->Subset->RMS []
1.940820000000 ,11.9627067669,0.1650628319,0.0251386088,0.0910756900,1.9511404873,1.3996486486,0.8394959350,1.5987973856,0.1569154578
1.951150000000 ,5.3846240602,0.1300314159,0.0373326938,0.0786744161,1.4578106100,1.1698198198,0.7609170732,1.2651830065,0.1599897007
1.961470000000 ,8.3137593985,0.1220057522,0.0382541724,0.0661128450,2.0813461206,1.5759549550,0.4982878049,0.8643006536,0.1453177455
1.971790000000 ,23.3183458647,0.1221384956,0.0262886856,0.1498736730,1.6946431657,1.6786486486,0.4217097561,0.9818627451,0.1599018276
1.982120000000 ,26.4779699248,0.1051460177,0.0287689272,0.1691783439,1.2837394159,1.4397432432,0.5577032520,0.7632352941,0.2744094316
1.992440000000 ,18.5001503759,0.1281446903,0.0367444649,0.1125360934,1.9810177985,1.1916711712,0.6460780488,1.2263137255,0.4061533067
2.002760000000 ,12.3122556391,0.1395075221,0.0520695933,0.0752926752,1.6867634353,0.9650135135,0.6652325203,1.2839869281,0.4398847351
2.013090000000 ,9.4266165414,0.1192659292,0.0639306466,0.0431403397,1.0537238638,0.4471265766,0.7199951220,1.0678366013,0.4457706973
2.023410000000 ,5.9028721805,0.1281203540,0.0495067206,0.0309914013,0.9634439260,0.6513693694,0.6615512195,1.0746928105,0.7456326423
2.033740000000 ,3.8445639098,0.2071584071,0.0589322272,0.0284116773,0.5703317781,0.6442882883,0.5324991870,0.7175359477,0.7585637902
2.044060000000 ,5.0311578947,0.2245216814,0.0606474224,0.0266384289,0.3845714533,0.4767747748,0.6230959350,1.1861176471,0.5907831880
2.054380000000 ,6.5073308271,0.1762707965,0.0284017747,0.0249713376,0.4661301192,0.4209981982,0.5871146341,1.4710915033,0.6597295876
2.064710000000 ,6.6079022556,0.2016464602,0.0353668800,0.0243819533,0.5457914291,0.3439112613,0.3905170732,1.1362810458,0.5387715300
2.075030000000 ,5.2088796992,0.2625774336,0.0346519791,0.1888057325,0.3754726110,0.5615045045,0.3132756098,1.4662156863,0.3504886707
2.085350000000 ,4.2410676692,0.2337039823,0.0379384736,0.6929522293,0.1983221013,0.4793558559,0.4400739837,1.4260849673,0.2530788447
2.095680000000 ,4.5667443609,0.4665442478,0.0536648752,0.7381878981,0.2594228443,0.7565090090,0.5469886179,2.2034640523,0.1461828900
2.106000000000 ,2.8335789474,0.7341548673,0.0530407814,0.4228099788,0.3173682392,0.8452837838,0.4460138211,2.1892941176,0.1482574396
2.116320000000 ,2.7598872180,0.6750707965,0.1530844952,0.3726794055,0.2949516157,0.8084504505,0.2929682927,0.9243986928,0.1482876802
2.126650000000 ,5.2674436090,0.6935619469,0.2132994669,0.3521560510,0.2672109902,1.4457747748,0.3895463415,1.2122156863,0.1204457203
2.136970000000 ,5.1354736842,0.6935752212,0.3621074204,0.5785031847,0.3134447900,1.5327162162,0.3799487805,1.8162287582,0.1149794013
2.147290000000 ,3.8286015038,0.5915442478,0.5572084201,0.7594511677,0.3256851564,1.2154414414,0.3399219512,1.9295424837,0.1500501819
2.157620000000 ,3.6805187970,0.5391283186,0.6335648022,0.7892622081,0.3013383446,1.0075720721,0.5637105691,1.2050326797,0.1741727659
2.167940000000 ,5.8936390977,0.7428008850,0.5284739407,0.6211284501,0.4768437878,1.0972387387,0.6027154472,0.5475392157,0.7037778849
2.178260000000 ,7.8997744361,1.4631592920,0.3626034252,0.6211698514,0.5076455849,1.4247252252,0.3535788618,1.0353333333,0.8795612920
2.188590000000 ,7.7887218045,2.1612920354,0.9312243140,0.7709861996,0.4250319682,1.5739549550,0.3435601626,1.1240718954,1.0148639173
2.198910000000 ,5.9322481203,1.9556017699,1.2212071992,0.6866825902,0.5654803871,1.4893873874,0.6277682927,0.7856339869,1.4580838848
2.209240000000 ,2.8066766917,2.0211858407,1.0025977565,0.5791454352,0.6158907897,1.3642927928,0.8129650407,0.8036928105,1.6931980541
2.219560000000 ,1.8603984962,2.9174646018,0.5928717037,0.4764787686,0.4601192328,1.2190450450,1.1678130081,1.3696993464,1.9165008546
2.229880000000 ,1.8982180451,3.8153982301,0.3967176480,0.5085063694,0.2831804044,0.6968243243,2.3140081301,1.7517124183,1.9665446816
2.240210000000 ,2.3931804511,3.2677566372,0.3749174234,0.5465870488,0.3328062900,0.7921621622,2.6418455285,2.2446535948,3.4914756541
2.250530000000 ,2.7282255639,2.5999469027,0.2041991432,0.5451571125,0.2706903404,0.6841936937,2.4306422764,3.5035751634,3.9171889381
2.260850000000 ,3.3923984962,3.8956902655,0.3490597713,0.5288450106,0.3138370486,0.5657522523,2.1453739837,4.9576666667,2.6399833458
2.271180000000 ,3.7640225564,4.5392035398,0.3824185408,0.8802643312,0.4385052704,0.4542702703,2.2207723577,5.6872549020,3.5878073366
2.281500000000 ,2.7712255639,3.3676725664,0.3839839534,1.3973991507,0.4794150683,0.3346265766,2.2580813008,5.6265424837,4.7138975325
2.291820000000 ,2.0867293233,1.5300530973,0.3207733313,1.3598726115,0.4075807845,0.3422639640,2.2731788618,4.4305424837,3.4941929263
2.302150000000 ,1.8336240602,1.4438849558,0.3762462800,1.0395138004,0.3371747019,0.3783891892,1.9507967480,2.1582745098,2.2855108033
2.312470000000 ,2.1474586466,1.1766946903,0.7653974033,0.9234978769,0.3424036634,1.0467702703,1.8135040650,1.8157254902,4.2083534207
2.322790000000 ,3.3460225564,0.8087123894,0.8852626645,0.8268439490,0.2946742699,1.1982027027,2.7274634146,2.6518235294,4.5404742078
2.333120000000 ,3.0642255639,0.8219690265,1.3416981893,1.1665711253,0.3513754968,0.8185135135,2.3740162602,2.8901111111,3.6733356708
2.343440000000 ,2.3549473684,0.8707787611,2.2862764763,1.7666560510,0.3531000518,0.7466216216,1.7763170732,3.3231111111,3.7169873340
2.353760000000 ,5.4928045113,0.8354601770,2.3573850196,1.5378556263,0.3162890963,0.7627927928,2.5686747967,4.3117647059,3.4976114301
2.364090000000 ,8.1889473684,0.8450000000,1.9255447876,1.0537420382,0.3944504925,0.7673468468,2.7928536585,4.4709934641,3.3121795153
2.374410000000 ,7.6404511278,0.7513407080,1.5172293504,1.7598513800,0.4501918092,0.9770855856,2.0186260163,3.1037647059,4.5908971381
2.384740000000 ,6.0372706767,0.7397477876,1.2486455256,1.8780573248,0.4088085364,1.1518153153,1.2487235772,1.4318300654,5.4990577201
2.395060000000 ,4.4655563910,0.5737212389,1.4438315546,2.0787685775,0.5364774495,0.9434594595,0.9602682927,1.0344379085,4.5414384012
2.405380000000 ,4.3849849624,0.5398097345,1.6679929796,2.1618683652,0.6397969587,0.9913378378,1.1927235772,1.0980784314,2.7406319849
2.415710000000 ,5.1030977444,0.8752256637,1.8826158525,1.6890233546,0.6837221358,1.6627297297,1.9690000000,0.9880784314,2.0104702634
2.426030000000 ,5.7746691729,0.9340088496,1.4144419129,1.8131847134,0.6455097633,2.7393873874,1.9290081301,1.8049673203,3.5268659333
2.436350000000 ,5.1770000000,0.5746460177,0.7144876980,1.6799363057,0.5003585623,2.6472162162,1.4260162602,2.7320588235,4.1343734934
2.446680000000 ,2.9782857143,0.5945000000,0.8513926286,0.9763949045,0.4751434249,2.7887837838,1.7842845528,2.6081372549,2.8492790463
2.457000000000 ,2.3428872180,0.7456415929,0.8355619025,0.7601772824,0.6356817004,4.6825225225,2.0566747967,2.2005947712,2.2407853793
2.467320000000 ,3.0810827068,0.5647787611,0.9040857707,0.8353089172,0.6456505962,5.5351801802,1.7207235772,2.0654575163,2.6702677828
2.477650000000 ,4.1880300752,0.6195353982,1.0116588360,1.4609447983,1.5551408329,5.4274774775,1.2225447154,1.5500849673,2.4030985669
2.487970000000 ,4.4241503759,0.5925353982,0.6922950301,1.9499893843,3.2198289269,5.5122072072,2.5357804878,2.0146339869,1.5037318666
2.498290000000 ,5.7432631579,0.1939920354,1.7287017758,1.4377494692,3.8311128391,6.0059009009,2.8937723577,4.7223006536,0.9751457247
2.508620000000 ,8.1924812030,0.4587566372,2.3263274939,0.7335477707,2.8618195956,5.0877477477,2.3230487805,5.2183267974,1.4452469650
2.518940000000 ,6.8098872180,0.8164778761,2.1003891729,1.2222929936,1.5825125281,3.6386216216,5.1499024390,4.1658954248,2.1444164439
2.529260000000 ,8.7822556391,0.8292566372,1.7203732572,1.2799469214,2.1936754795,3.4686261261,5.9351707317,4.6827908497,2.4305123373
2.539590000000 ,10.7942105263,0.4916991150,1.3366509326,1.1180997877,2.4491273544,1.4693063063,5.3106910569,4.8436405229,2.0836196695
2.549910000000 ,12.8718045113,0.8119557522,1.3973924324,0.9735286624,1.7344306204,2.3309189189,4.8934959350,7.4233986928,1.9526581058
2.560240000000 ,14.8809022556,0.9451725664,1.5245876620,1.0223619958,1.3963020563,7.0993693694,3.7086097561,11.0001307190,1.6986567033
2.570560000000 ,11.9478195489,0.6613495575,1.2336018663,2.1278131635,2.8218161396,8.0829279279,3.5354878049,13.1916993464,0.7363194110
2.580880000000 ,15.0296240602,0.6500398230,0.8791558109,2.0097346072,3.5749438396,4.0030675676,4.8812845528,14.7132026144,0.3907853793
2.591210000000 ,13.3304511278,0.9915929204,0.6419227541,0.9586868365,3.1744081562,1.1852612613,5.5036178862,13.8369934641,0.2772187404
2.601530000000 ,9.4394736842,0.9556150442,0.5948688040,1.2769532909,2.3284344220,0.8350000000,4.4904065041,9.1157516340,0.2134643029
2.611850000000 ,7.5233834586,0.7108761062,0.7560768753,1.4804458599,1.7048989114,0.9993648649,2.9469593496,6.9058169935,0.2083012666
2.622180000000 ,5.9654887218,1.0164380531,0.6968735352,1.1476857749,1.4841973389,0.8837072072,2.1880731707,7.9798692810,0.2383047728
2.632500000000 ,5.1289774436,0.9884159292,0.5320811486,0.5655276008,1.4228615863,0.7217702703,3.7680243902,6.8271241830,0.2753451374
2.642820000000 ,2.3806090226,0.6870619469,0.4618752248,0.6264511677,1.5956626922,0.8079819820,4.6259186992,7.3928104575,0.2629815488
2.653150000000 ,2.5379473684,0.6605663717,0.4058266927,0.6771422505,1.6483324693,0.9042702703,4.0402113821,6.5084575163,0.1670649077
2.663470000000 ,1.6077593985,0.5530973451,0.3298496724,0.5806900212,1.7400293762,1.0654549550,3.0897804878,4.7835686275,0.3145856160
2.673790000000 ,1.0785338346,0.4285805310,0.4103615929,0.4954745223,1.5481423881,0.8333468468,3.9241626016,7.1713725490,0.3935026515
2.684120000000 ,1.1774736842,0.4284278761,0.7788113329,0.6177781316,0.6712303439,0.7056531532,4.8672682927,12.2622875817,0.4943112591
2.694440000000 ,0.9988721805,0.9444424779,1.3833952885,0.6161061571,1.3427596337,0.8607432432,3.8995040650,21.1182352941,0.4847525967
2.704760000000 ,7.0204812030,1.6167964602,1.4757938801,0.5358057325,1.3796008294,0.9185405405,2.5141707317,21.0009150327,0.4520050839
2.715090000000 ,16.8083458647,1.6734734513,1.3972834204,0.4940318471,1.4468118196,1.2295000000,4.5320650407,17.7852941176,0.5788688259
2.725410000000 ,20.0260150376,1.4782876106,1.5141443101,0.4912781316,1.5689994816,1.2260495495,4.5058780488,18.6905882353,0.9889139677
2.735740000000 ,16.2358646617,1.2452876106,1.1991976715,0.4233057325,1.7036029031,0.7464639640,2.5606097561,12.9858823529,0.8929723452
2.746060000000 ,11.5123308271,0.8722389381,0.8288663840,0.5827717622,2.1565578020,0.8022432432,2.5672276423,9.1354248366,0.1055090503
2.756380000000 ,10.7123308271,0.8633849558,0.6019633066,0.6641921444,1.9533264213,1.5287207207,2.8572926829,8.1277124183,0.1455686550
2.766710000000 ,8.2455639098,0.8475929204,0.4210905563,0.6003195329,1.8083549335,3.7638153153,2.9973658537,3.4219281046,0.2211881492
2.777030000000 ,9.8108270677,0.6957566372,0.4606815432,0.4540265393,2.0943062036,5.7238288288,3.0759024390,2.5289150327,0.2450716571
2.787350000000 ,15.6045864662,0.6127699115,0.2654835228,0.4896889597,2.3706583722,5.8144594595,3.5594471545,3.4490261438,0.2374041285
2.797680000000 ,19.3578947368,0.5784823009,0.2053950051,0.5789033970,2.6490582340,3.7717162162,3.0016829268,3.1145359477,0.1873986501
2.808000000000 ,15.3893233083,0.4647920354,0.3021878713,0.4521390658,2.4665284258,1.2895675676,1.3954715447,1.8897777778,0.2469956611
2.818320000000 ,8.7515037594,0.3103800885,0.3794555940,0.3708577495,1.9293070676,1.0044594595,1.7942520325,1.8230130719,0.3332361835
2.828650000000 ,8.5466165414,0.2492756637,0.2680289536,0.5204002123,2.4281752203,1.3844324324,1.9206504065,2.3348431373,0.3600670553
2.838970000000 ,14.5055639098,0.2801380531,0.2491415303,0.4556910828,2.2496284776,1.2864054054,1.8601951220,3.1611437908,0.2856729631
2.849290000000 ,17.1120300752,0.3128752212,0.4865468261,0.1878895966,1.9256177640,1.2256036036,2.4699349593,2.7971503268,0.1619588465
2.859620000000 ,11.0326315789,0.3053535398,0.4554173525,0.2772494692,2.0358562295,1.8737837838,2.5869674797,2.5826732026,0.1949579261
2.869940000000 ,5.4814360902,0.3496203540,0.2056348315,0.3794596603,1.4831086919,1.7444729730,3.7068455285,3.0039150327,0.2785839506
2.880260000000 ,4.2605338346,0.3642977876,0.2773342200,0.5003895966,1.7250561604,1.4912072072,4.1586260163,4.9601307190,0.3154336679
2.890590000000 ,2.1644135338,0.3112323009,0.3078488657,0.5080711253,1.8373077588,1.4105315315,2.9593739837,9.5237254902,0.4128106237
2.900910000000 ,1.6058796992,0.3841022124,0.1993775413,0.4740817410,1.8925695524,2.3405180180,1.6454796748,9.2739869281,0.5315576106
2.911240000000 ,2.0987142857,0.4798230088,0.1989883684,0.3873524416,1.6093226197,2.7718693694,1.9218211382,4.3337189542,0.6314677653
2.921560000000 ,4.4192406015,0.4412566372,0.2494783775,0.2591178344,1.7452825298,3.2595540541,2.2834065041,2.2837254902,0.5478393303
2.931880000000 ,6.3795563910,0.4841548673,0.2556168445,0.3023641189,2.0477190254,3.0434594595,1.9345528455,1.4906993464,0.2816102029
2.942210000000 ,6.5597819549,0.5461283186,0.3132166178,0.4083110403,1.7150941766,2.0950405405,1.6394634146,0.6876274510,0.6578735154
2.952530000000 ,6.3940225564,0.4885088496,0.2638210895,0.3531443737,2.0409797823,1.4466486486,1.5217154472,0.9161764706,0.9959679187
2.962850000000 ,4.4363759398,0.4812123894,0.1179749926,0.2532547771,1.9683514774,1.1226981982,1.6229674797,1.4943594771,0.9067449709
2.973180000000 ,3.0471954887,0.4088920354,0.0661094699,0.3091380042,1.4118282357,1.2050450450,1.3039756098,2.4045228758,0.5478722006
2.983500000000 ,3.1816015038,0.3788048673,0.0592416033,0.2102569002,1.6277777778,1.1343243243,1.3558130081,3.1346732026,0.6548954727
2.993820000000 ,2.2236165414,0.6565132743,0.1035508487,0.0823591295,1.3998703992,0.7355630631,2.6469512195,2.7609673203,0.6434544419
3.004150000000 ,2.5109699248,1.3820044248,0.1139001232,0.0595348195,1.3942889234,0.5547342342,3.1991138211,1.5687908497,0.4171166236
3.014470000000 ,2.4062932331,1.3788982301,0.1269837463,0.1000138004,1.5873336789,0.6381216216,2.5158130081,1.0014640523,0.4539071745
3.024790000000 ,2.6482105263,1.1564292035,0.1840537211,0.1390753715,1.0513824088,0.6211306306,2.8216016260,1.0746339869,0.4919555595
3.035120000000 ,2.7023533835,1.0383008850,0.1713625413,0.1039019108,1.3071885260,0.5827837838,2.8971788618,1.6157058824,0.6299623088
3.045440000000 ,1.7332406015,0.8295176991,0.0946087013,0.0442326964,1.3908329013,0.6919684685,1.6106585366,1.8067777778,0.8496471929
3.055760000000 ,1.5427894737,0.8273451327,0.0953109568,0.0632372611,1.1270001728,0.5963333333,0.9348617886,1.8258496732,0.8491497568
3.066090000000 ,1.3730751880,0.3382884956,0.2060905018,0.0907981953,1.2567910835,0.6386396396,0.9703739837,1.5589346405,0.6022176447
3.076410000000 ,1.0238496241,0.3983862832,0.2820588011,0.1117091295,1.0526006566,0.6539954955,1.4737886179,1.2229346405,0.5068939826
3.086740000000 ,1.0542631579,0.3898367257,0.3329183609,0.1597611465,0.7717867634,0.4233837838,1.7817642276,2.0306143791,0.4310316869
3.097060000000 ,0.7226052632,0.3316491150,0.3288674741,0.1895403397,1.2926559530,0.4315752252,1.9921382114,2.0103790850,0.6502498137
3.107380000000 ,0.7687819549,0.4045889381,0.2501934963,0.2034225053,1.3505961638,0.8100135135,1.7579674797,1.2498039216,1.5187973879
3.117710000000 ,2.0800300752,0.6338230088,0.1711521481,0.1588619958,1.3282097805,2.3161126126,0.9901138211,1.1076143791,1.4696629706
3.128030000000 ,21.9381954887,1.7297256637,0.1043330099,0.0513309979,1.0165802661,4.0973558559,0.9050650407,1.5819215686,0.7137419468
3.138350000000 ,65.9612781955,5.5547787611,0.0919817296,0.0423479830,1.1722740626,3.6365720721,1.0362195122,1.6042352941,1.0484441425
3.148680000000 ,86.3962406015,8.2741592920,0.0845412229,0.0310886412,1.3466303784,1.6483513514,0.8677804878,1.0825751634,1.3554235877
3.159000000000 ,64.5087969925,7.0109734513,0.0786590431,0.0345877919,0.8400527043,1.1747972973,1.0998699187,0.9007581699,1.9635271946
3.169320000000 ,40.0312030075,5.0631858407,0.1355433704,0.0645899151,0.9846811820,0.5758288288,1.0816585366,0.8325816993,2.9205197879
3.179650000000 ,38.9183458647,4.7989380531,0.1863320724,0.0787424628,1.0031277000,0.6338018018,0.6385146341,1.0324313725,2.6649866328
3.189970000000 ,22.9451879699,2.8114469027,0.2068394144,0.0620058386,0.6243831001,0.6836711712,0.5744308943,1.0201241830,2.0593351448
3.200290000000 ,18.7015037594,2.9943761062,0.1621673771,0.0494418259,1.0513737688,1.1232612613,0.4308414634,0.7253333333,1.8771025989
3.210620000000 ,10.7641353383,2.5521946903,0.1558741129,0.1209490446,0.8494841887,1.1627252252,0.7209138211,0.9324313725,2.8233773064
3.220940000000 ,6.1055789474,2.4506415929,0.1630710867,0.1952484076,0.2583653015,0.5582477477,0.9423983740,0.9412875817,3.7466143665
3.231260000000 ,7.7598496241,2.1120221239,0.2451778531,0.5107579618,0.5913262485,0.4192846847,1.0927154472,0.8389411765,3.8692203182
3.241590000000 ,6.4352857143,0.7973274336,0.3872314216,0.9310838641,0.8427484016,0.4121283784,1.2722764228,0.7990849673,4.3337423851
3.251910000000 ,3.5976015038,0.7545663717,0.3209422999,0.9977186837,0.6672230862,0.9171036036,1.1941138211,0.9896078431,3.6844677214
3.262240000000 ,3.1291654135,1.6591769912,0.1190901856,0.8035414013,0.7039277691,1.5807387387,0.9392195122,1.7673790850,1.8931805233
3.272560000000 ,1.4737669173,1.7998008850,0.1202326317,0.5783152866,1.2243131156,1.5207342342,0.7395577236,3.4512156863,2.2572643205
3.282880000000 ,1.2184210526,1.8510000000,0.2773680137,0.4637537155,1.0442025229,0.9152297297,4.9294146341,7.6711764706,5.8585046237
3.293210000000 ,0.6379368421,1.6595663717,0.3358540547,0.4297707006,0.4577492656,0.8331081081,14.4322764228,8.2931372549,6.3811631678
3.303530000000 ,0.5156210526,1.1227743363,0.2641328639,0.1835732484,0.4434525661,0.6140495495,16.9971544715,5.1697516340,4.2140290135
3.313850000000 ,0.4604541353,1.1857079646,0.4311992413,0.1603832272,0.8574529117,0.5771396396,13.4322764228,2.8798235294,2.9949160714
3.324180000000 ,0.6210022556,1.2182212389,0.4433649832,0.1429055202,0.8616485226,0.4736171171,10.5665040650,3.6725555556,2.4407678485
3.334500000000 ,2.0962706767,1.1252964602,0.3132580424,0.1320615711,0.5892932435,0.3485351351,11.0286178862,4.6539607843,2.3485997283
3.344820000000 ,2.6360375940,1.3915221239,0.2481658727,0.1299267516,0.4487152238,0.2288797297,9.8252845528,5.5874705882,1.4967064031
3.355150000000 ,1.8963834586,2.1490132743,0.0711674098,0.1366008493,0.8840936582,0.3548855856,7.3639756098,5.7406274510,1.0881141254
3.365470000000 ,1.1188646617,2.2255973451,0.0949806504,0.1850403397,1.0255918438,0.5181756757,6.9125365854,5.0729673203,0.9328417408
3.375790000000 ,0.5987413534,1.9128539823,0.1398438948,0.1833163482,0.9121651979,0.7300225225,2.6816666667,4.3083921569,1.1145352150
3.386120000000 ,0.7845789474,2.3056504425,0.1360426455,0.1778492569,0.8760497667,0.6969414414,1.7988536585,4.6510784314,1.1518801771
3.396440000000 ,0.9015864662,2.5882743363,0.2631005200,0.1881709130,0.9290824261,0.6013198198,1.8960731707,4.4991960784,2.5231625542
3.406760000000 ,0.7430639098,1.7618097345,1.2410037827,0.1578949045,1.4716778987,0.5817297297,1.9138292683,2.8037908497,3.5744401104
3.417090000000 ,0.5178518797,0.8716106195,2.1602694777,0.2271825902,2.1467945395,0.6765360360,1.1087642276,3.1301437908,3.4050926940
3.427410000000 ,0.8628646617,0.8271814159,2.0370749894,0.2727473461,1.6341195784,0.7167882883,0.9670894309,3.1046732026,2.4211771924
3.437740000000 ,0.8782105263,0.8813097345,1.3528937242,0.2270605096,1.4837826162,0.7520360360,0.6669439024,3.0439673203,1.6378577377
3.448060000000 ,0.6210120301,0.9238141593,0.9512160291,1.6607324841,1.7843442198,0.7415675676,0.8918292683,2.6594183007,1.4082000263
3.458380000000 ,0.5247067669,0.9319424779,0.7486324442,2.6397133758,1.1785294626,0.3280594595,0.7933040650,1.8804967320,0.5989306219
3.468710000000 ,0.4824586466,0.9203230088,0.7382032638,2.1671443737,1.1110679108,0.3725923423,0.6340764228,1.3600915033,1.0694438357
3.479030000000 ,0.4279631579,0.7881946903,0.2800268170,1.0120084926,1.5714618974,0.8287477477,0.8114040650,1.6421503268,1.4885984135
3.489350000000 ,0.2919451128,0.7510840708,0.5280433432,0.8139554140,1.2066960429,0.8107747748,0.7359715447,1.8084509804,1.3186571416
3.499680000000 ,0.3070120301,0.5941592920,2.3265237156,0.7947484076,1.3217210990,0.7269099099,0.5610951220,1.4951568627,0.9235986326
3.510000000000 ,0.3896842105,0.3137349558,2.8143307207,0.8004203822,1.5340936582,0.9373198198,0.7377471545,1.0044117647,0.5266205023
3.520320000000 ,0.4313473684,0.3603517699,2.0353744018,2.0692356688,1.1627786418,0.7328513514,0.8804552846,1.1153071895,0.6259039313
3.530650000000 ,0.3091857143,0.4026393805,1.5608232588,2.7310615711,0.6465906342,0.4110207207,1.0752764228,1.6258823529,0.7594425209
3.540970000000 ,0.2578338346,0.3742681416,2.7624627996,2.0655838641,0.6453957145,0.3087572072,1.1591382114,1.9533464052,0.4737038173
3.551290000000 ,0.6201932331,0.3267668142,2.7088288838,1.1838641189,0.6169016762,0.3708463964,1.0174146341,1.5537254902,0.1702401718
3.561620000000 ,0.7730601504,0.3861938053,1.9264168838,1.1043949045,0.6895178849,0.3275626126,1.6323089431,1.9304575163,0.1898365254
3.571940000000 ,0.7941954887,0.4083615044,2.0149673509,1.3721974522,0.6156350441,0.1991945946,2.1751626016,2.4435947712,0.1930593417
3.582260000000 ,0.7410676692,0.3398628319,1.0529133463,1.0893099788,0.4029341628,0.1514657658,2.3279837398,2.5013529412,0.2211530876
3.592590000000 ,0.8319699248,0.2441672566,0.1933906010,0.3823481953,0.3301719371,0.1356527027,2.1115609756,2.1529477124,0.2658894684
3.602910000000 ,0.9572857143,0.3042615044,0.0843251611,0.2479543524,0.3097088301,0.1701234234,1.4385203252,1.3129281046,0.7874939738
3.613240000000 ,0.8479248120,0.4876946903,0.0660278199,0.1414798301,0.2713901849,0.1620238739,0.9440162602,1.6702091503,1.3838125082
3.623560000000 ,0.7154518797,0.6895088496,0.0667413036,0.0892218684,0.3150864006,0.3890036036,0.9038861789,1.9804705882,1.4650808608
3.633880000000 ,0.9304436090,0.6404778761,0.0681022097,0.0625143312,0.4460247106,0.4888423423,0.7435951220,1.6478039216,1.1363982995
3.644210000000 ,0.9215639098,0.5921592920,0.0539815552,0.0811955414,0.3476317608,0.3466301802,0.7517837398,1.6634901961,0.8186330368
3.654530000000 ,1.1063308271,0.6736194690,0.0720216280,0.0707824841,0.2232884050,0.3024540541,0.9046504065,1.3068562092,0.5154358592
3.664850000000 ,1.0922030075,0.5640752212,0.0676844756,0.0587200637,0.1529419388,0.2769436937,1.1029430894,1.0075424837,0.4898869264
3.675180000000 ,0.6750263158,1.0507168142,0.0611352512,0.0574329087,0.1508424054,0.2092729730,1.4568861789,1.7650261438,0.4496296621
3.685500000000 ,2.3867218045,1.4243451327,0.0526288250,0.0307538217,0.2414040090,0.2569261261,1.4585203252,2.0086405229,0.4057040803
3.695820000000 ,5.4764060150,1.7421371681,0.0479838226,0.0331196391,0.2620468291,0.4303400901,0.9715203252,1.6370522876,0.6435464785
3.706150000000 ,6.0617293233,1.7367654867,0.0515296567,0.0522315287,0.2105270434,0.6969234234,0.7909479675,1.1876601307,0.6381031687
3.716470000000 ,5.4134436090,1.3565752212,0.0389946911,0.0593375796,0.2793528599,0.6802387387,0.7218934959,0.9280457516,0.5640377788
3.726790000000 ,6.0108571429,0.8807389381,0.0524445946,0.0759432059,0.2902168654,0.8528918919,0.8681869919,0.9000261438,0.4600473331
3.737120000000 ,5.1309097744,0.7298716814,0.0576929785,0.0936235669,0.1993355797,1.0709594595,0.9275934959,0.7111699346,0.1872737433
3.747440000000 ,2.6809398496,0.5141017699,0.0442444922,0.1466104034,0.1635683428,0.9732837838,0.7682829268,0.6209104575,0.6928430556
3.757760000000 ,4.8411503759,0.5573893805,0.0493440747,0.6263683652,0.1773561431,0.7117702703,0.7654186992,0.5864830065,1.1382280756
3.768090000000 ,4.7213308271,0.4130561947,0.0677123827,0.9573545648,0.2416874028,0.3787085586,0.4997203252,0.4795973856,1.1575470044
3.778410000000 ,3.3547142857,0.2657008850,0.1415564737,1.1194055202,0.2013763608,0.3009126126,0.5080040650,0.7232875817,1.1015755796
3.788740000000 ,2.5606842105,0.1726141593,0.1752499101,0.8597653928,0.1829825471,0.2350873874,0.5083609756,0.6504176471,1.2880768725
3.799060000000 ,0.9725263158,0.2849823009,0.2220662139,0.4228343949,0.1687463280,0.1965211712,0.4260325203,0.3488150327,1.1166871193
3.809380000000 ,0.9689097744,0.5608584071,0.5722084746,0.6267133758,0.1837566960,0.1061720721,0.4273544715,0.4418228758,1.5310229215
3.819710000000 ,0.7250639098,0.8882345133,0.8648174594,0.6252622081,0.2120563332,0.1234653153,0.5432235772,0.5207143791,1.7353683657
3.830030000000 ,0.6539090226,0.9954115044,0.8190694734,0.7035573248,0.2205529635,0.1125545045,0.7276682927,0.5922000000,1.1807906386
3.840350000000 ,0.5135992481,0.8354247788,0.4820271876,0.6623227176,0.1699939520,0.0936144144,0.6322089431,0.5607372549,1.0870841916
3.850680000000 ,0.7016383459,0.6078230088,0.1933033914,0.3796698514,0.1002358735,0.0867747748,0.3309747967,0.5953627451,2.2383091555
3.861000000000 ,0.7069902256,0.4175323009,0.2591139503,0.3402940552,0.1881078279,0.0719797297,0.3823951220,0.6901241830,3.1701143884
3.871320000000 ,0.6403699248,0.3450911504,0.2860606325,0.2808874735,0.1889208571,0.1062459459,0.4430471545,0.5318823529,2.9177586887
3.881650000000 ,0.6441330827,0.3404641593,0.1987518123,0.5060169851,0.0896189736,0.1268396396,0.7131731707,0.6132235294,2.0988363939
3.891970000000 ,0.9776390977,0.2264703540,0.0853690602,0.7748014862,0.0902946259,0.1490698198,0.8804308943,0.6626013072,1.5603322084
3.902290000000 ,1.3230827068,0.3171707965,0.2233972507,0.6660498938,0.0856137031,0.1430918919,0.9210325203,1.1522483660,2.0487180611
