X [],ES: EMG 1->Filter->Subset->RMS [],GMax: EMG 2->Filter->Subset->RMS [],BF: EMG 3->Filter->Subset->RMS [],ST: EMG 4->Filter->Subset->RMS [],URA: EMG 5->Filter->Subset->RMS [],LRA: EMG 6->Filter->Subset->RMS [],EO: EMG 7->Filter->Subset->RMS [],IL: EMG 8->Filter->Subset->RMS [],RF: EMG 9->Filter->Subset->RMS []
0.175500000000 ,0.000003776320 ,0.000001227090 ,0.000009778450 ,0.000009079250 ,0.000001131170 ,0.000000841550 ,0.000001116230 ,0.000001607690 ,0.000001816870
0.185824000000 ,0.000003410310 ,0.000001759040 ,0.000012182400 ,0.000006554480 ,0.000000929530 ,0.000000767713 ,0.000001157480 ,0.000001857450 ,0.000001401790
0.196147000000 ,0.000003305430 ,0.000001871200 ,0.000010571100 ,0.000005483940 ,0.000000757076 ,0.000000837918 ,0.000001060010 ,0.000001855470 ,0.000001674550
0.206471000000 ,0.000004468240 ,0.000001680700 ,0.000009408380 ,0.000004925990 ,0.000001172210 ,0.000000915080 ,0.000001167700 ,0.000001675980 ,0.000001649040
0.216794000000 ,0.000004312430 ,0.000001860690 ,0.000007965300 ,0.000008597830 ,0.000001619360 ,0.000001120040 ,0.000001206190 ,0.000001826640 ,0.000001478410
0.227118000000 ,0.000004670200 ,0.000001691810 ,0.000015006400 ,0.000009689420 ,0.000003518800 ,0.000001297950 ,0.000001320650 ,0.000001715350 ,0.000001780150
0.237441000000 ,0.000006429450 ,0.000002151880 ,0.000017608700 ,0.000009197990 ,0.000003790450 ,0.000001215370 ,0.000001285640 ,0.000001303270 ,0.000001630520
0.247765000000 ,0.000005286320 ,0.000002747230 ,0.000013753200 ,0.000007368330 ,0.000003239710 ,0.000001118880 ,0.000001042850 ,0.000001067370 ,0.000002101400
0.258088000000 ,0.000002469090 ,0.000002477350 ,0.000010434300 ,0.000002704870 ,0.000003007630 ,0.000001139480 ,0.000000741974 ,0.000001056290 ,0.000002138750
0.268412000000 ,0.000003247370 ,0.000001818500 ,0.000006149080 ,0.000003602120 ,0.000002082950 ,0.000001309430 ,0.000000757451 ,0.000001530510 ,0.000001959450
0.278735000000 ,0.000003162650 ,0.000001767940 ,0.000004849040 ,0.000004088170 ,0.000002035330 ,0.000001259900 ,0.000001441040 ,0.000002652200 ,0.000002196840
0.289059000000 ,0.000002704640 ,0.000001763110 ,0.000003376480 ,0.000004824600 ,0.000001501130 ,0.000000951515 ,0.000001653580 ,0.000002605080 ,0.000001948390
0.299382000000 ,0.000002659890 ,0.000001349120 ,0.000002872580 ,0.000007270060 ,0.000001325030 ,0.000000967068 ,0.000001667120 ,0.000002128550 ,0.000001703240
0.309706000000 ,0.000003965130 ,0.000001769170 ,0.000003132420 ,0.000010081300 ,0.000001003870 ,0.000001157440 ,0.000001587540 ,0.000001938050 ,0.000001879080
0.320029000000 ,0.000004265940 ,0.000001874300 ,0.000003061270 ,0.000012251900 ,0.000000814380 ,0.000001111490 ,0.000001527470 ,0.000001424120 ,0.000002054670
0.330353000000 ,0.000003346010 ,0.000001908520 ,0.000002463330 ,0.000011991800 ,0.000000622109 ,0.000000807606 ,0.000001906630 ,0.000001639740 ,0.000001820780
0.340676000000 ,0.000003123550 ,0.000002540460 ,0.000003817540 ,0.000009215910 ,0.000000553283 ,0.000000809700 ,0.000002380620 ,0.000001591930 ,0.000001761750
0.351000000000 ,0.000003007670 ,0.000002146610 ,0.000004895410 ,0.000006101720 ,0.000000727919 ,0.000000957384 ,0.000002439790 ,0.000001715740 ,0.000002430950
0.361324000000 ,0.000002834980 ,0.000002274480 ,0.000007190800 ,0.000003960120 ,0.000000875880 ,0.000001039590 ,0.000001915170 ,0.000001436430 ,0.000003260660
0.371647000000 ,0.000003368620 ,0.000002285180 ,0.000007233660 ,0.000003246920 ,0.000000765274 ,0.000000988524 ,0.000001941690 ,0.000000910830 ,0.000002950540
0.381971000000 ,0.000004386950 ,0.000001653090 ,0.000004327100 ,0.000005824850 ,0.000000805236 ,0.000000719064 ,0.000001738840 ,0.000001833300 ,0.000002005720
0.392294000000 ,0.000004721330 ,0.000002522530 ,0.000004300170 ,0.000006049870 ,0.000000995176 ,0.000000981366 ,0.000001574190 ,0.000001960390 ,0.000001564780
0.402618000000 ,0.000004843010 ,0.000002752730 ,0.000004481320 ,0.000007546690 ,0.000000933969 ,0.000001077250 ,0.000001715920 ,0.000001388860 ,0.000001742770
0.412941000000 ,0.000005412790 ,0.000003148880 ,0.000006307770 ,0.000008712920 ,0.000000900434 ,0.000000782289 ,0.000001231340 ,0.000001742170 ,0.000002277730
0.423265000000 ,0.000004747760 ,0.000003243560 ,0.000007233020 ,0.000010056100 ,0.000000845095 ,0.000000746732 ,0.000000864637 ,0.000001663860 ,0.000001876360
0.433588000000 ,0.000003865300 ,0.000002429840 ,0.000013088400 ,0.000009771760 ,0.000000788522 ,0.000000899366 ,0.000000783218 ,0.000001570060 ,0.000001250440
0.443912000000 ,0.000004077570 ,0.000001651080 ,0.000014719600 ,0.000007070180 ,0.000000826421 ,0.000000962608 ,0.000001429750 ,0.000002445620 ,0.000002427090
0.454235000000 ,0.000003829750 ,0.000001697030 ,0.000008679620 ,0.000006935510 ,0.000000871679 ,0.000000862381 ,0.000002238620 ,0.000002233820 ,0.000003265650
0.464559000000 ,0.000003403880 ,0.000001884110 ,0.000004870200 ,0.000007211130 ,0.000000897914 ,0.000000722628 ,0.000002203280 ,0.000001050660 ,0.000002487420
0.474882000000 ,0.000006059890 ,0.000001548080 ,0.000005246830 ,0.000009583660 ,0.000000995255 ,0.000000719852 ,0.000001684150 ,0.000001187050 ,0.000001078280
0.485206000000 ,0.000006124300 ,0.000002296940 ,0.000005670920 ,0.000008415470 ,0.000000999766 ,0.000000803253 ,0.000001925500 ,0.000002348310 ,0.000001869270
0.495529000000 ,0.000003601000 ,0.000002783750 ,0.000005535850 ,0.000006291120 ,0.000000889517 ,0.000001174050 ,0.000001962330 ,0.000002526180 ,0.000002216580
0.505853000000 ,0.000003931640 ,0.000002300400 ,0.000004681850 ,0.000009568750 ,0.000000901646 ,0.000001119930 ,0.000002076370 ,0.000001852960 ,0.000002221030
0.516176000000 ,0.000003304330 ,0.000001394370 ,0.000003392780 ,0.000015041100 ,0.000000697218 ,0.000000771497 ,0.000001965230 ,0.000001914510 ,0.000002214730
0.526500000000 ,0.000002544660 ,0.000001234070 ,0.000005641850 ,0.000014451900 ,0.000000680097 ,0.000000810795 ,0.000002199930 ,0.000003203910 ,0.000001815320
0.536824000000 ,0.000002628510 ,0.000001624200 ,0.000006450030 ,0.000006900970 ,0.000000843356 ,0.000000762712 ,0.000002510120 ,0.000003525050 ,0.000001937900
0.547147000000 ,0.000003535140 ,0.000001777600 ,0.000004037920 ,0.000004912420 ,0.000000868405 ,0.000001059990 ,0.000001904050 ,0.000002236290 ,0.000002031200
0.557471000000 ,0.000004413900 ,0.000002282120 ,0.000003187030 ,0.000010799800 ,0.000000866614 ,0.000001117130 ,0.000001952290 ,0.000001381840 ,0.000001936630
0.567794000000 ,0.000004132910 ,0.000002637150 ,0.000003483610 ,0.000012486700 ,0.000001128230 ,0.000000895322 ,0.000002876550 ,0.000001848020 ,0.000001848580
0.578118000000 ,0.000003217520 ,0.000002410150 ,0.000004856060 ,0.000009879650 ,0.000001005620 ,0.000001141200 ,0.000002905380 ,0.000001895690 ,0.000001389380
0.588441000000 ,0.000002635490 ,0.000001973640 ,0.000005513630 ,0.000008683640 ,0.000000790673 ,0.000001176550 ,0.000002513960 ,0.000001328750 ,0.000001365300
0.598765000000 ,0.000002740330 ,0.000002367720 ,0.000006748690 ,0.000009722040 ,0.000001050600 ,0.000000974778 ,0.000002207530 ,0.000001966390 ,0.000002167750
0.609088000000 ,0.000003350830 ,0.000002170210 ,0.000005961160 ,0.000009976310 ,0.000000986783 ,0.000000873130 ,0.000001371100 ,0.000002021630 ,0.000002491820
0.619412000000 ,0.000002954900 ,0.000001476500 ,0.000003298480 ,0.000008804960 ,0.000000858244 ,0.000000786915 ,0.000001848020 ,0.000002890610 ,0.000002082800
0.629735000000 ,0.000002352570 ,0.000002244390 ,0.000007082550 ,0.000009380460 ,0.000000835104 ,0.000001046710 ,0.000002183260 ,0.000003307600 ,0.000002373720
0.640059000000 ,0.000002243660 ,0.000002081930 ,0.000007894510 ,0.000008219120 ,0.000001006650 ,0.000001222050 ,0.000002068840 ,0.000002500140 ,0.000002485620
0.650382000000 ,0.000002585370 ,0.000004003410 ,0.000005818090 ,0.000010264700 ,0.000001057870 ,0.000001101850 ,0.000001895100 ,0.000002564190 ,0.000001860610
0.660706000000 ,0.000002433530 ,0.000004976820 ,0.000004183470 ,0.000010785600 ,0.000000871613 ,0.000000941900 ,0.000002667820 ,0.000003282920 ,0.000001755330
0.671029000000 ,0.000001846110 ,0.000004604560 ,0.000002562760 ,0.000009112740 ,0.000000734198 ,0.000000909932 ,0.000003574850 ,0.000003771470 ,0.000001832410
0.681353000000 ,0.000002173130 ,0.000003112160 ,0.000002746830 ,0.000010135600 ,0.000000622049 ,0.000000827619 ,0.000003194530 ,0.000003485200 ,0.000001789780
0.691676000000 ,0.000003056540 ,0.000001290840 ,0.000004029910 ,0.000009871290 ,0.000001067380 ,0.000000931324 ,0.000002078410 ,0.000002807570 ,0.000002068590
0.702000000000 ,0.000003513270 ,0.000001655180 ,0.000005599570 ,0.000009644200 ,0.000001287540 ,0.000001104530 ,0.000001952180 ,0.000002492680 ,0.000002007210
0.712324000000 ,0.000002964160 ,0.000002309870 ,0.000005324330 ,0.000007860600 ,0.000001441950 ,0.000001169500 ,0.000002626300 ,0.000002315860 ,0.000001766430
0.722647000000 ,0.000002452030 ,0.000002500620 ,0.000005255130 ,0.000016656400 ,0.000002906140 ,0.000001542700 ,0.000002533430 ,0.000001737980 ,0.000001919990
0.732971000000 ,0.000003242680 ,0.000002069390 ,0.000005376690 ,0.000019178800 ,0.000003683910 ,0.000001629480 ,0.000001895720 ,0.000002021570 ,0.000002140040
0.743294000000 ,0.000003642460 ,0.000001615930 ,0.000004724570 ,0.000013378100 ,0.000003589080 ,0.000001181280 ,0.000001462620 ,0.000002647290 ,0.000002321510
0.753618000000 ,0.000003065250 ,0.000002490930 ,0.000006360050 ,0.000009697940 ,0.000003362870 ,0.000001182430 ,0.000001483240 ,0.000002331590 ,0.000002177270
0.763941000000 ,0.000004218500 ,0.000002565670 ,0.000006247700 ,0.000006592690 ,0.000002243800 ,0.000001123950 ,0.000001982550 ,0.000002175620 ,0.000002457880
0.774265000000 ,0.000004874590 ,0.000003167930 ,0.000004492520 ,0.000006868490 ,0.000001919470 ,0.000000816433 ,0.000001958090 ,0.000001973480 ,0.000002223550
0.784588000000 ,0.000004601680 ,0.000003441740 ,0.000004203040 ,0.000016190500 ,0.000001278360 ,0.000000620831 ,0.000001374770 ,0.000001375210 ,0.000001871990
0.794912000000 ,0.000004068570 ,0.000002965910 ,0.000004528140 ,0.000020904800 ,0.000001039960 ,0.000000920267 ,0.000001074440 ,0.000001629270 ,0.000001908110
0.805235000000 ,0.000002921610 ,0.000002092650 ,0.000006471840 ,0.000017178300 ,0.000000988639 ,0.000000964048 ,0.000001289360 ,0.000002012350 ,0.000001172690
0.815559000000 ,0.000003226650 ,0.000001522060 ,0.000006789270 ,0.000013005600 ,0.000000744686 ,0.000000600186 ,0.000001498080 ,0.000002127550 ,0.000001562350
0.825882000000 ,0.000002647660 ,0.000002019080 ,0.000004609960 ,0.000012651000 ,0.000000576761 ,0.000000788281 ,0.000001363530 ,0.000001749170 ,0.000001743080
0.836206000000 ,0.000002299840 ,0.000001949010 ,0.000003308770 ,0.000009988410 ,0.000000833408 ,0.000000999768 ,0.000001051070 ,0.000001535500 ,0.000001743910
0.846529000000 ,0.000003061590 ,0.000001954680 ,0.000004473430 ,0.000008737110 ,0.000000765569 ,0.000000948153 ,0.000001079290 ,0.000001482090 ,0.000001839700
0.856853000000 ,0.000003299500 ,0.000002102970 ,0.000004090200 ,0.000009363760 ,0.000000662591 ,0.000000778322 ,0.000001172750 ,0.000001296160 ,0.000001766260
0.867176000000 ,0.000003111850 ,0.000001833820 ,0.000002595960 ,0.000006765090 ,0.000000836328 ,0.000000832781 ,0.000001524090 ,0.000002083640 ,0.000002095600
0.877500000000 ,0.000002790330 ,0.000001349360 ,0.000004462610 ,0.000006163580 ,0.000000929806 ,0.000001001690 ,0.000001494950 ,0.000002326510 ,0.000001763530
0.887824000000 ,0.000002174340 ,0.000001536910 ,0.000004970460 ,0.000005105090 ,0.000000958204 ,0.000001003840 ,0.000002324010 ,0.000002566960 ,0.000002075960
0.898147000000 ,0.000002718120 ,0.000002566390 ,0.000003853460 ,0.000010778600 ,0.000000873226 ,0.000000872635 ,0.000003421970 ,0.000003226890 ,0.000002315220
0.908471000000 ,0.000004768560 ,0.000002358380 ,0.000003629180 ,0.000013962200 ,0.000000778071 ,0.000000787873 ,0.000002675810 ,0.000002472360 ,0.000002231120
0.918794000000 ,0.000004613000 ,0.000002160730 ,0.000003249040 ,0.000010792700 ,0.000000973464 ,0.000000723766 ,0.000002144890 ,0.000001557370 ,0.000002130960
0.929118000000 ,0.000003572020 ,0.000002108340 ,0.000002444640 ,0.000007370620 ,0.000000838801 ,0.000000637544 ,0.000002839950 ,0.000001838970 ,0.000002297760
0.939441000000 ,0.000003769580 ,0.000002367580 ,0.000002290270 ,0.000006955640 ,0.000000687143 ,0.000000768236 ,0.000002180300 ,0.000001501830 ,0.000002305020
0.949765000000 ,0.000002910170 ,0.000003452860 ,0.000003158670 ,0.000010396800 ,0.000000712660 ,0.000001337360 ,0.000001531400 ,0.000001003280 ,0.000001324140
0.960088000000 ,0.000002389670 ,0.000003059710 ,0.000005564800 ,0.000012369800 ,0.000000575804 ,0.000001362990 ,0.000001667470 ,0.000001096520 ,0.000001669680
0.970412000000 ,0.000002792350 ,0.000002296380 ,0.000005214110 ,0.000010311500 ,0.000000655056 ,0.000000971782 ,0.000002133790 ,0.000001797220 ,0.000001729250
0.980735000000 ,0.000003125510 ,0.000001849300 ,0.000002282810 ,0.000008449290 ,0.000000741267 ,0.000000912401 ,0.000002059700 ,0.000001959080 ,0.000001322800
0.991059000000 ,0.000002641040 ,0.000001872400 ,0.000002026830 ,0.000008329420 ,0.000000634772 ,0.000000844655 ,0.000001613010 ,0.000001819310 ,0.000001799210
1.001380000000 ,0.000001696340 ,0.000002428420 ,0.000001998760 ,0.000007219800 ,0.000000823965 ,0.000000786436 ,0.000001414360 ,0.000001485060 ,0.000002241300
1.011710000000 ,0.000002543190 ,0.000002006940 ,0.000002333140 ,0.000010740600 ,0.000001003270 ,0.000000869597 ,0.000000746815 ,0.000001377040 ,0.000001919120
1.022030000000 ,0.000002865350 ,0.000001538460 ,0.000002768040 ,0.000012416800 ,0.000000894114 ,0.000001021150 ,0.000001018320 ,0.000001615780 ,0.000002084950
1.032350000000 ,0.000002064830 ,0.000001263790 ,0.000002393270 ,0.000009746250 ,0.000000875853 ,0.000000887427 ,0.000001244550 ,0.000001802960 ,0.000002090780
1.042680000000 ,0.000002602650 ,0.000001325320 ,0.000002877420 ,0.000008462600 ,0.000000867990 ,0.000000725538 ,0.000001153700 ,0.000001747340 ,0.000001563350
1.053000000000 ,0.000003278530 ,0.000001514860 ,0.000003126400 ,0.000007462080 ,0.000000823419 ,0.000000988351 ,0.000000850493 ,0.000001313400 ,0.000001754330
1.063320000000 ,0.000006960830 ,0.000001476830 ,0.000001819140 ,0.000005171270 ,0.000001056990 ,0.000001093780 ,0.000000692890 ,0.000001085030 ,0.000001899380
1.073650000000 ,0.000008155960 ,0.000001952430 ,0.000000989629 ,0.000005931900 ,0.000001125510 ,0.000000859338 ,0.000000670657 ,0.000000847267 ,0.000002357200
1.083970000000 ,0.000005452820 ,0.000002946230 ,0.000002050000 ,0.000007515990 ,0.000000994002 ,0.000000780540 ,0.000000747335 ,0.000001199120 ,0.000002540790
1.094290000000 ,0.000004548550 ,0.000002822880 ,0.000002713480 ,0.000006013020 ,0.000001251080 ,0.000001371250 ,0.000000764955 ,0.000001406630 ,0.000002404970
1.104620000000 ,0.000004008620 ,0.000002675890 ,0.000002651350 ,0.000003974250 ,0.000001423680 ,0.000001360760 ,0.000000731275 ,0.000001211560 ,0.000002509350
1.114940000000 ,0.000004699220 ,0.000002283250 ,0.000001983570 ,0.000003342040 ,0.000001155600 ,0.000000876495 ,0.000001052410 ,0.000001477830 ,0.000002191410
1.125260000000 ,0.000005213350 ,0.000001634590 ,0.000001196910 ,0.000002350000 ,0.000000813979 ,0.000001229440 ,0.000001149850 ,0.000001518180 ,0.000002059790
1.135590000000 ,0.000004188740 ,0.000004273260 ,0.000001401040 ,0.000006180090 ,0.000001054120 ,0.000001582490 ,0.000001085740 ,0.000001422890 ,0.000002825150
1.145910000000 ,0.000005606390 ,0.000007221750 ,0.000001605700 ,0.000013951700 ,0.000001187630 ,0.000001721380 ,0.000001714600 ,0.000002091380 ,0.000002459040
1.156240000000 ,0.000007785520 ,0.000006942190 ,0.000002043340 ,0.000015422700 ,0.000001085730 ,0.000002400150 ,0.000002014040 ,0.000001983590 ,0.000002096110
1.166560000000 ,0.000013778300 ,0.000004569630 ,0.000005258940 ,0.000011084600 ,0.000001065710 ,0.000003276570 ,0.000001481820 ,0.000001122410 ,0.000002504220
1.176880000000 ,0.000015237200 ,0.000003297170 ,0.000006933250 ,0.000008082610 ,0.000000961605 ,0.000002834900 ,0.000001176420 ,0.000001105250 ,0.000002623580
1.187210000000 ,0.000014697100 ,0.000002744860 ,0.000006756620 ,0.000009585450 ,0.000001359510 ,0.000001796180 ,0.000001787470 ,0.000001593460 ,0.000002932820
1.197530000000 ,0.000040633000 ,0.000002613180 ,0.000004906830 ,0.000008970920 ,0.000001415920 ,0.000001606260 ,0.000001773660 ,0.000002065620 ,0.000003294230
1.207850000000 ,0.000044394900 ,0.000002447160 ,0.000001723200 ,0.000004712080 ,0.000001859120 ,0.000001260130 ,0.000001698350 ,0.000002011320 ,0.000002879700
1.218180000000 ,0.000038304600 ,0.000002524710 ,0.000002618600 ,0.000012520300 ,0.000002279050 ,0.000001326190 ,0.000001901760 ,0.000001572820 ,0.000002511420
1.228500000000 ,0.000048596900 ,0.000002059100 ,0.000003746220 ,0.000015661700 ,0.000004122210 ,0.000001466460 ,0.000001686250 ,0.000001562830 ,0.000002774000
1.238820000000 ,0.000050532500 ,0.000001795190 ,0.000004952390 ,0.000014243800 ,0.000004674230 ,0.000001434620 ,0.000001518550 ,0.000002288160 ,0.000002142530
1.249150000000 ,0.000040515000 ,0.000001790790 ,0.000008077910 ,0.000012643500 ,0.000003846380 ,0.000001234530 ,0.000001705450 ,0.000002086650 ,0.000001783690
1.259470000000 ,0.000028061000 ,0.000001830370 ,0.000008143710 ,0.000009260140 ,0.000002662830 ,0.000001012880 ,0.000002075440 ,0.000001450980 ,0.000001776710
1.269790000000 ,0.000026334300 ,0.000001667950 ,0.000005431980 ,0.000010056100 ,0.000002172550 ,0.000000997420 ,0.000002000560 ,0.000001611660 ,0.000001578740
1.280120000000 ,0.000014359700 ,0.000003123990 ,0.000006343070 ,0.000010141200 ,0.000002350770 ,0.000001017560 ,0.000001768500 ,0.000001356850 ,0.000001822490
1.290440000000 ,0.000015217600 ,0.000004086570 ,0.000007470930 ,0.000006910540 ,0.000001783670 ,0.000001261450 ,0.000001810940 ,0.000001650120 ,0.000002117640
1.300760000000 ,0.000008763840 ,0.000003874490 ,0.000005421170 ,0.000014102900 ,0.000001928120 ,0.000001363380 ,0.000001575670 ,0.000001952810 ,0.000001871680
1.311090000000 ,0.000008576050 ,0.000003054550 ,0.000005492240 ,0.000016495800 ,0.000001594960 ,0.000001128490 ,0.000001141950 ,0.000001957060 ,0.000001623230
1.321410000000 ,0.000008540890 ,0.000002217790 ,0.000014266700 ,0.000019001000 ,0.000001200040 ,0.000000876315 ,0.000001113150 ,0.000002415820 ,0.000001606990
1.331740000000 ,0.000007932970 ,0.000002568620 ,0.000017703500 ,0.000021062200 ,0.000001000940 ,0.000001135990 ,0.000001156490 ,0.000002282420 ,0.000001636330
1.342060000000 ,0.000006320590 ,0.000003741070 ,0.000013184400 ,0.000017943100 ,0.000000974025 ,0.000001999300 ,0.000001065140 ,0.000001356750 ,0.000002185320
1.352380000000 ,0.000006072920 ,0.000004054360 ,0.000006146210 ,0.000014814900 ,0.000001549400 ,0.000003822890 ,0.000001252270 ,0.000001045770 ,0.000002314890
1.362710000000 ,0.000019988500 ,0.000002941220 ,0.000002149440 ,0.000015364500 ,0.000001563800 ,0.000003852310 ,0.000001278350 ,0.000001270460 ,0.000002761780
1.373030000000 ,0.000025643700 ,0.000002545470 ,0.000002562190 ,0.000021910900 ,0.000001356290 ,0.000002459600 ,0.000001231510 ,0.000002820620 ,0.000003132090
1.383350000000 ,0.000017163000 ,0.000004269050 ,0.000002471040 ,0.000021023900 ,0.000001458880 ,0.000002821240 ,0.000001446520 ,0.000003942830 ,0.000003242840
1.393680000000 ,0.000009100350 ,0.000005135510 ,0.000011933300 ,0.000015203400 ,0.000001283800 ,0.000002410870 ,0.000002363610 ,0.000005944350 ,0.000002864500
1.404000000000 ,0.000013515100 ,0.000004616120 ,0.000021603800 ,0.000020530200 ,0.000001299890 ,0.000001602560 ,0.000007297680 ,0.000011115500 ,0.000001773180
1.414320000000 ,0.000014762400 ,0.000002896060 ,0.000021393400 ,0.000022812600 ,0.000001631560 ,0.000001686740 ,0.000009741220 ,0.000013158200 ,0.000002600250
1.424650000000 ,0.000016187000 ,0.000001601440 ,0.000015718300 ,0.000016349500 ,0.000001934400 ,0.000001961530 ,0.000012738600 ,0.000016752600 ,0.000003085380
1.434970000000 ,0.000019380100 ,0.000001651840 ,0.000011371100 ,0.000012171700 ,0.000001608600 ,0.000001932100 ,0.000011278800 ,0.000015093600 ,0.000002876370
1.445290000000 ,0.000018757000 ,0.000002369170 ,0.000005152550 ,0.000011507800 ,0.000001052430 ,0.000001342570 ,0.000005244020 ,0.000009233680 ,0.000003407680
1.455620000000 ,0.000021601100 ,0.000003162420 ,0.000004479340 ,0.000013302700 ,0.000000918318 ,0.000001416850 ,0.000005670010 ,0.000008503890 ,0.000002773000
1.465940000000 ,0.000033546700 ,0.000002663420 ,0.000005284590 ,0.000013226000 ,0.000001053850 ,0.000001329910 ,0.000005938460 ,0.000005562050 ,0.000001684130
1.476260000000 ,0.000034457300 ,0.000002813000 ,0.000005670330 ,0.000012456500 ,0.000002040430 ,0.000002545670 ,0.000006611360 ,0.000005678580 ,0.000002186940
1.486590000000 ,0.000023548300 ,0.000002743760 ,0.000005073620 ,0.000013063900 ,0.000002607360 ,0.000004152550 ,0.000005367250 ,0.000004586040 ,0.000002434420
1.496910000000 ,0.000017233100 ,0.000002170790 ,0.000004636830 ,0.000008244100 ,0.000002132710 ,0.000004384610 ,0.000005128170 ,0.000006440240 ,0.000002420360
1.507240000000 ,0.000047521600 ,0.000002569260 ,0.000003133550 ,0.000003618140 ,0.000004645880 ,0.000003013200 ,0.000004909310 ,0.000005851490 ,0.000002405290
1.517560000000 ,0.000071035100 ,0.000002577290 ,0.000002710760 ,0.000004021840 ,0.000006485480 ,0.000004361790 ,0.000002132600 ,0.000004288320 ,0.000003060810
1.527880000000 ,0.000057501300 ,0.000002559670 ,0.000003085030 ,0.000007879960 ,0.000004761620 ,0.000005580560 ,0.000001713530 ,0.000004288530 ,0.000005213770
1.538210000000 ,0.000031292200 ,0.000002196510 ,0.000003674530 ,0.000023371100 ,0.000002777720 ,0.000003210750 ,0.000002696340 ,0.000003714680 ,0.000004830030
1.548530000000 ,0.000026798000 ,0.000003103950 ,0.000003377790 ,0.000024076600 ,0.000002437640 ,0.000002940800 ,0.000002617830 ,0.000004162360 ,0.000001891630
1.558850000000 ,0.000017578200 ,0.000003118910 ,0.000002627470 ,0.000011977500 ,0.000001459270 ,0.000005431070 ,0.000001229540 ,0.000003131830 ,0.000001586090
1.569180000000 ,0.000007707650 ,0.000002131400 ,0.000002641900 ,0.000008569100 ,0.000003212130 ,0.000006430710 ,0.000003018720 ,0.000002785040 ,0.000002139750
1.579500000000 ,0.000009182640 ,0.000002263720 ,0.000002281510 ,0.000007252920 ,0.000004458430 ,0.000004742180 ,0.000003290530 ,0.000002853360 ,0.000002909470
